source_path,destination_path,source_type,classification,operation
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/INDEX.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/INDEX.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-09-34__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-09-34__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/AGENTS.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/AGENTS.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-30-29__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-30-29__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/LimitChunkCountPlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/LimitChunkCountPlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-40-00__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-40-00__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/AssetResourceGeneratorOptions.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/AssetResourceGeneratorOptions.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/DllPlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/DllPlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-42-06__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-42-06__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/hu.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/hu.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/swagger-ui-standalone-preset.js.LICENSE.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/swagger-ui-standalone-preset.js.LICENSE.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/fi.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/fi.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/LoaderOptionsPlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/LoaderOptionsPlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tsconfig.overrides.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tsconfig.overrides.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__13-39-19__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__13-39-19__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tsconfig.cjs.spec.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tsconfig.cjs.spec.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/overlapping-plugins.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/overlapping-plugins.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/shiftjis.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/shiftjis.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-23-29__AUTOPILOT__BATCH__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-23-29__AUTOPILOT__BATCH__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/load_dependencies.sh,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/load_dependencies.sh,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/nest-cli.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/nest-cli.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-07-47__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-07-47__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_38_14_007Z-debug-0.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_38_14_007Z-debug-0.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-29-00__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-29-00__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/SPEC_MAQUETTE_PSYnova_Master_BRIEF_v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/SPEC_MAQUETTE_PSYnova_Master_BRIEF_v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-34-23__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-34-23__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/jsconfig.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/jsconfig.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/test.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/test.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/SnapshotAgent.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/SnapshotAgent.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tsconfig.esm.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tsconfig.esm.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/patchFs.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/patchFs.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/proxy.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/proxy.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/multilingual-disclaimer.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/multilingual-disclaimer.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/ISSUE_TEMPLATE.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/ISSUE_TEMPLATE.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-11__16-02-01__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-11__16-02-01__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/100-stderr.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/100-stderr.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/SPEC_BENCHMARK_ARMYKNIFE_PROTOCOL_v1.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/SPEC_BENCHMARK_ARMYKNIFE_PROTOCOL_v1.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__13-39-19__AUTOPILOT__BATCH__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__13-39-19__AUTOPILOT__BATCH__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/supported-names.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/supported-names.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tsconfig-named.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tsconfig-named.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CssParserOptions.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CssParserOptions.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CONTRIBUTING.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CONTRIBUTING.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/log.es-bundle-core-sizes.swagger-ui.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/log.es-bundle-core-sizes.swagger-ui.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-25-45__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-25-45__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/Dispatcher.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/Dispatcher.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-26-11__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-26-11__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/ConsumeSharedPlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/ConsumeSharedPlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-29-53__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-29-53__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/domprops.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/domprops.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-24-16__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-24-16__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/1000-stdout.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/1000-stdout.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/start_lunch_autopilot.sh,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/start_lunch_autopilot.sh,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/DllReferencePlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/DllReferencePlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-30-52__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-30-52__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/architecture.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/architecture.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2015-01-30.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2015-01-30.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/big5-added.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/big5-added.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/pull_request_template.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/pull_request_template.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/free_port_3000.sh,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/free_port_3000.sh,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-11__16-03-02__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-11__16-03-02__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-30-28__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-30-28__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/crawling.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/crawling.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-34-22__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-34-22__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-17-45__AUTOPILOT__BATCH__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-17-45__AUTOPILOT__BATCH__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/metadata.mobile.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/metadata.mobile.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/native-modules.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/native-modules.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/json-schema-secure.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/json-schema-secure.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/PAIR_01_ORDER_INTERPRETATION_ACTIONS_v01.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/PAIR_01_ORDER_INTERPRETATION_ACTIONS_v01.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CssModuleGeneratorOptions.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CssModuleGeneratorOptions.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/ai-assistant.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/ai-assistant.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-38-48__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-38-48__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-38-06__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-38-06__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/format.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/format.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/changelog.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/changelog.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/requirements.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/requirements.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-15-49__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-15-49__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/psynova-prompt-tail.sh,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/psynova-prompt-tail.sh,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-29-54__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-29-54__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/SharePlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/SharePlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/compliance-checklist.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/compliance-checklist.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/VirtualUrlPlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/VirtualUrlPlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/AssetInlineGeneratorOptions.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/AssetInlineGeneratorOptions.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/AUTHORS.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/AUTHORS.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-42-06__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-42-06__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/diagnosticMessages.generated.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/diagnosticMessages.generated.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/AggressiveSplittingPlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/AggressiveSplittingPlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_47_32_175Z-debug-0.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_47_32_175Z-debug-0.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/json-schema-draft-07.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/json-schema-draft-07.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-23-29__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-23-29__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/ProfilingPlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/ProfilingPlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-34-22__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-34-22__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/WatchIgnorePlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/WatchIgnorePlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/unevaluated.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/unevaluated.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/idleness.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/idleness.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/MockClient.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/MockClient.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/README.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/README.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/INCIDENT_RESPONSE_PROCESS.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/INCIDENT_RESPONSE_PROCESS.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/ja.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/ja.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/Client.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/Client.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-21-10__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-21-10__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tsconfig.base.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tsconfig.base.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_49_59_141Z-debug-0.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_49_59_141Z-debug-0.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/AUTOPILOT_USER.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/AUTOPILOT_USER.log,export,unique recovery artifact,copied
